Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
MAR,Morocco,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,Monaco,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDA,Moldova,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,3.4,3.5,3.4,3.4,0
MDG,Madagascar,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.4,3.5,3.6,3.3,3,0
MDV,Maldives,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.5,3.5,3.5,3.5,3.5,0
MEX,Mexico,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHL,Marshall Islands,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIC,Middle income,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKD,"Macedonia, FYR",IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLI,Mali,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.5,3.5,3.4,3.4,3.4,0
MLT,Malta,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMR,Myanmar,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNA,Middle East & North Africa,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,Montenegro,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,Mongolia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.4,3.3,3.4,3.4,0
MNP,Northern Mariana Islands,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZ,Mozambique,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.1,3.3,3.3,3.4,3.4,0
MRT,Mauritania,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9,3,3,3,3,0
MUS,Mauritius,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWI,Malawi,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.4,3.4,3.4,3.4,3.4,0
MYS,Malaysia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYT,Mayotte,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAM,Namibia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCL,New Caledonia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,Niger,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,3.2,3.2,3.1,3.2,0
NGA,Nigeria,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.8,2.9,2.9,2.9,2.9,0
NIC,Nicaragua,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4,3.4,3.4,3.4,3.2,0
NIU,Niue,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLD,Netherlands,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOR,Norway,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPL,Nepal,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2,3.2,3,3,2.8,0
NRU,Nauru,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZL,New Zealand,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMN,Oman,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK,Pakistan,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,3.2,3,3,3.1,0
PAN,Panama,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PER,Peru,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,Philippines,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLW,Palau,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNG,Papua New Guinea,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.9,2.9,2.9,2.8,2.9,0
POL,Poland,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRI,Puerto Rico,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. Rep.",IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRT,Portugal,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRY,Paraguay,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYF,French Polynesia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAT,Qatar,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROM,Romania,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUS,Russian Federation,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RWA,Rwanda,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.4,3.5,3.5,3.5,3.7,0
SAS,South Asia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,Saudi Arabia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,Sudan,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.3,2.3,2.3,2.2,2.2,0
SEN,Senegal,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,3.5,3.4,3.4,3.5,0
SGP,Singapore,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SID,Small island developing states,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,Solomon Islands,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.5,2.5,2.6,2.6,2.7,0
SLE,Sierra Leone,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9,2.8,2.7,2.9,3,0
SLV,El Salvador,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMR,San Marino,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOM,Somalia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRB,Serbia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,2.9,0,0,0,0,0
SSA,Sub-Saharan Africa,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,Sao Tome and Principe,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3,3.1,3.1,3.1,3.1,0
SUR,Suriname,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVK,Slovak Republic,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVN,Slovenia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Sweden,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,Swaziland,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXM,Sint Maarten (Dutch part),IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYC,Seychelles,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYR,Syrian Arab Republic,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCA,Turks and Caicos Islands,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCD,Chad,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,2.2,2.2,2.2,2.2,0
TGO,Togo,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,2.2,2.2,2.4,2.6,0
THA,Thailand,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJK,Tajikistan,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6,2.6,2.6,2.7,2.8,0
TKM,Turkmenistan,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMP,Timor-Leste,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6,2.7,2.7,2.7,0
TON,Tonga,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,2.9,3.3,3.6,3.8,0
TTO,Trinidad and Tobago,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,Turkey,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,Tuvalu,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,Tanzania,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.8,3.7,3.5,3.5,3.3,0
UGA,Uganda,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.4,3.3,3.2,0
UKR,Ukraine,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMC,Upper middle income,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URY,Uruguay,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,United States,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZB,Uzbekistan,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,2.5,2.7,2.8,2.8,0
VCT,St. Vincent and the Grenadines,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,3.8,3.8,3.8,3.8,0
VEN,"Venezuela, RB",IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIR,Virgin Islands (U.S.),IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNM,Vietnam,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,3.6,3.6,3.6,0
VUT,Vanuatu,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1,3.1,3.3,3.3,3.4,0
WBG,West Bank and Gaza,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WLD,World,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,Samoa,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.9,3.9,3.9,4,4,0
YEM,"Yemen, Rep.",IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9,2.9,3,3,2.9,0
ZAF,South Africa,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAR,"Congo, Dem. Rep.",IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.3,2.3,2.2,2.2,2.2,0
ZMB,Zambia,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,3.2,3.2,3.2,3.1,0
ZWE,Zimbabwe,IQ.CPA.PUBS.XQ,Public sector mgmt & institutions avg. (1-6 scale; 6=best),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1.9,1.8,1.6,2,2.1,0
